,age_group_id,location_name,location_id,modelable_entity_name,modelable_entity_id,mean,population,sex_id,year_id
3313,27,India,163,Diet high in processed meat (g/day),2435,0.8386779867544816,348960811.0115268,2,2016
1656,27,India,163,Diet high in processed meat (g/day),2435,0.9682246497947089,704889869.0266864,3,2016
3692,27,India,163,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.029530185117684172,355929058.01515967,1,2016
3693,27,India,163,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.028120079258695467,348960811.0115268,2,2016
1846,27,India,163,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02883210204714117,704889869.0266864,3,2016
4072,27,India,163,Diet high in red meat (g/day),2437,3.6623118114870836,355929058.01515967,1,2016
4073,27,India,163,Diet high in red meat (g/day),2437,2.410745019940484,348960811.0115268,2,2016
2036,27,India,163,Diet high in red meat (g/day),2437,3.0427146491441803,704889869.0266864,3,2016
4452,27,India,163,Diet high in sodium (g/day),2438,4.369845298626902,355929058.01515967,1,2016
4453,27,India,163,Diet high in sodium (g/day),2438,3.7942487018770366,348960811.0115268,2,2016
2226,27,India,163,Diet high in sodium (g/day),2438,4.08489205409431,704889869.0266864,3,2016
4832,27,India,163,Diet high in saturated fatty acids (% energy/day),2439,0.062809410345452,355929058.01515967,1,2016
4833,27,India,163,Diet high in saturated fatty acids (% energy/day),2439,0.06282039239276582,348960811.0115268,2,2016
2416,27,India,163,Diet high in saturated fatty acids (% energy/day),2439,0.06281484708714115,704889869.0266864,3,2016
5212,27,India,163,Diet high in sugar-sweetened beverages (g/day),2440,113.373446917615,355929058.01515967,1,2016
5213,27,India,163,Diet high in sugar-sweetened beverages (g/day),2440,81.83461852776125,348960811.0115268,2,2016
2606,27,India,163,Diet high in sugar-sweetened beverages (g/day),2440,97.75992256880633,704889869.0266864,3,2016
5592,27,India,163,Diet high in trans fatty acids (% energy/day),2441,0.00703666846355284,355929058.01515967,1,2016
5593,27,India,163,Diet high in trans fatty acids (% energy/day),2441,0.008538520851624739,348960811.0115268,2,2016
2796,27,India,163,Diet high in trans fatty acids (% energy/day),2441,0.007780171314693019,704889869.0266864,3,2016
5972,27,India,163,Diet low in vegetables (g/day),2442,210.41504906593138,355929058.01515967,1,2016
5973,27,India,163,Diet low in vegetables (g/day),2442,199.7738206539119,348960811.0115268,2,2016
2986,27,India,163,Diet low in vegetables (g/day),2442,205.14703223098294,704889869.0266864,3,2016
274,27,Nepal,164,Diet low in calcium (g/day),2427,0.3248279553250258,6357071.53872506,1,2016
275,27,Nepal,164,Diet low in calcium (g/day),2427,0.29000150527663215,7500738.079965386,2,2016
137,27,Nepal,164,Diet low in calcium (g/day),2427,0.3059776400691662,13857809.618690446,3,2016
654,27,Nepal,164,Diet low in fiber (g/day),2428,13.359805277180673,6357071.53872506,1,2016
655,27,Nepal,164,Diet low in fiber (g/day),2428,11.21252765468359,7500738.079965386,2,2016
327,27,Nepal,164,Diet low in fiber (g/day),2428,12.19756048709505,13857809.618690446,3,2016
1034,27,Nepal,164,Diet low in seafood omega-3 fatty acids (g/day),2429,0.030004192764364754,6357071.53872506,1,2016
1035,27,Nepal,164,Diet low in seafood omega-3 fatty acids (g/day),2429,0.025425790070177288,7500738.079965386,2,2016
517,27,Nepal,164,Diet low in seafood omega-3 fatty acids (g/day),2429,0.02752606668393493,13857809.618690446,3,2016
1414,27,Nepal,164,Diet low in fruits (g/day),2430,69.63156081385759,6357071.53872506,1,2016
1415,27,Nepal,164,Diet low in fruits (g/day),2430,79.29992492005941,7500738.079965386,2,2016
707,27,Nepal,164,Diet low in fruits (g/day),2430,74.86470146290712,13857809.618690446,3,2016
1794,27,Nepal,164,Diet low in whole grains (g/day),2431,25.41579836652215,6357071.53872506,1,2016
1795,27,Nepal,164,Diet low in whole grains (g/day),2431,22.599780678077305,7500738.079965386,2,2016
897,27,Nepal,164,Diet low in whole grains (g/day),2431,23.891588430697507,13857809.618690446,3,2016
2174,27,Nepal,164,Diet low in legumes (g/day),2432,59.014124558129815,6357071.53872506,1,2016
2175,27,Nepal,164,Diet low in legumes (g/day),2432,50.12641961502753,7500738.079965386,2,2016
1087,27,Nepal,164,Diet low in legumes (g/day),2432,54.20352687028804,13857809.618690446,3,2016
2554,27,Nepal,164,Diet low in milk (g/day),2433,43.30586052320082,6357071.53872506,1,2016
2555,27,Nepal,164,Diet low in milk (g/day),2433,41.47879314067473,7500738.079965386,2,2016
1277,27,Nepal,164,Diet low in milk (g/day),2433,42.31693411506972,13857809.618690446,3,2016
2934,27,Nepal,164,Diet low in nuts and seeds (g/day),2434,2.068224189450095,6357071.53872506,1,2016
2935,27,Nepal,164,Diet low in nuts and seeds (g/day),2434,2.070071716175019,7500738.079965386,2,2016
1467,27,Nepal,164,Diet low in nuts and seeds (g/day),2434,2.0692241897705426,13857809.618690446,3,2016
3314,27,Nepal,164,Diet high in processed meat (g/day),2435,0.8927183532323479,6357071.53872506,1,2016
3315,27,Nepal,164,Diet high in processed meat (g/day),2435,0.6669207770441731,7500738.079965386,2,2016
1657,27,Nepal,164,Diet high in processed meat (g/day),2435,0.7705021787660562,13857809.618690446,3,2016
3694,27,Nepal,164,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06578206638834432,6357071.53872506,1,2016
3695,27,Nepal,164,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06256313068060149,7500738.079965386,2,2016
1847,27,Nepal,164,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06403977129955461,13857809.618690446,3,2016
4074,27,Nepal,164,Diet high in red meat (g/day),2437,11.767582869632074,6357071.53872506,1,2016
4075,27,Nepal,164,Diet high in red meat (g/day),2437,7.783218358097909,7500738.079965386,2,2016
2037,27,Nepal,164,Diet high in red meat (g/day),2437,9.61098846990679,13857809.618690446,3,2016
4454,27,Nepal,164,Diet high in sodium (g/day),2438,4.951671880324586,6357071.53872506,1,2016
4455,27,Nepal,164,Diet high in sodium (g/day),2438,5.550319239121473,7500738.079965386,2,2016
2227,27,Nepal,164,Diet high in sodium (g/day),2438,5.275698343680117,13857809.618690446,3,2016
4834,27,Nepal,164,Diet high in saturated fatty acids (% energy/day),2439,0.04027305928223094,6357071.53872506,1,2016
4835,27,Nepal,164,Diet high in saturated fatty acids (% energy/day),2439,0.0402422782458717,7500738.079965386,2,2016
2417,27,Nepal,164,Diet high in saturated fatty acids (% energy/day),2439,0.040256398605117205,13857809.618690446,3,2016
5214,27,Nepal,164,Diet high in sugar-sweetened beverages (g/day),2440,85.81211176424915,6357071.53872506,1,2016
5215,27,Nepal,164,Diet high in sugar-sweetened beverages (g/day),2440,61.96784654183508,7500738.079965386,2,2016
2607,27,Nepal,164,Diet high in sugar-sweetened beverages (g/day),2440,72.90606145299824,13857809.618690446,3,2016
5594,27,Nepal,164,Diet high in trans fatty acids (% energy/day),2441,0.00656149861136999,6357071.53872506,1,2016
5595,27,Nepal,164,Diet high in trans fatty acids (% energy/day),2441,0.007958524606307126,7500738.079965386,2,2016
2797,27,Nepal,164,Diet high in trans fatty acids (% energy/day),2441,0.00731765895468958,13857809.618690446,3,2016
5974,27,Nepal,164,Diet low in vegetables (g/day),2442,199.5807379979839,6357071.53872506,1,2016
5975,27,Nepal,164,Diet low in vegetables (g/day),2442,184.28906839665925,7500738.079965386,2,2016
2987,27,Nepal,164,Diet low in vegetables (g/day),2442,191.3039026509167,13857809.618690446,3,2016
276,27,Pakistan,165,Diet low in calcium (g/day),2427,0.4453686414582577,44721217.60644161,1,2016
277,27,Pakistan,165,Diet low in calcium (g/day),2427,0.3973972311452558,43329881.25126288,2,2016
138,27,Pakistan,165,Diet low in calcium (g/day),2427,0.42176194558184277,88051098.85770449,3,2016
656,27,Pakistan,165,Diet low in fiber (g/day),2428,9.012468243831758,44721217.60644161,1,2016
657,27,Pakistan,165,Diet low in fiber (g/day),2428,7.568665088167841,43329881.25126288,2,2016
328,27,Pakistan,165,Diet low in fiber (g/day),2428,8.30197376850197,88051098.85770449,3,2016
1036,27,Pakistan,165,Diet low in seafood omega-3 fatty acids (g/day),2429,0.03054737387264966,44721217.60644161,1,2016
1037,27,Pakistan,165,Diet low in seafood omega-3 fatty acids (g/day),2429,0.025915390633068434,43329881.25126288,2,2016
518,27,Pakistan,165,Diet low in seafood omega-3 fatty acids (g/day),2429,0.028267978313336512,88051098.85770449,3,2016
1416,27,Pakistan,165,Diet low in fruits (g/day),2430,41.98639749156619,44721217.60644161,1,2016
1417,27,Pakistan,165,Diet low in fruits (g/day),2430,47.32660831733144,43329881.25126288,2,2016
708,27,Pakistan,165,Diet low in fruits (g/day),2430,44.61431132727036,88051098.85770449,3,2016
1796,27,Pakistan,165,Diet low in whole grains (g/day),2431,23.8771719820841,44721217.60644161,1,2016
1797,27,Pakistan,165,Diet low in whole grains (g/day),2431,20.007394836897088,43329881.25126288,2,2016
898,27,Pakistan,165,Diet low in whole grains (g/day),2431,21.97285748351345,88051098.85770449,3,2016
2176,27,Pakistan,165,Diet low in legumes (g/day),2432,36.57113984571677,44721217.60644161,1,2016
2177,27,Pakistan,165,Diet low in legumes (g/day),2432,31.145127237362853,43329881.25126288,2,2016
1088,27,Pakistan,165,Diet low in legumes (g/day),2432,33.901003015649735,88051098.85770449,3,2016
2556,27,Pakistan,165,Diet low in milk (g/day),2433,72.72154839606233,44721217.60644161,1,2016
2557,27,Pakistan,165,Diet low in milk (g/day),2433,69.20943918006328,43329881.25126288,2,2016
1278,27,Pakistan,165,Diet low in milk (g/day),2433,70.99324202345663,88051098.85770449,3,2016
2936,27,Pakistan,165,Diet low in nuts and seeds (g/day),2434,0.8234612638328679,44721217.60644161,1,2016
2937,27,Pakistan,165,Diet low in nuts and seeds (g/day),2434,0.8132950958556094,43329881.25126288,2,2016
1468,27,Pakistan,165,Diet low in nuts and seeds (g/day),2434,0.8184585000178828,88051098.85770449,3,2016
3316,27,Pakistan,165,Diet high in processed meat (g/day),2435,1.2916850414515522,44721217.60644161,1,2016
3317,27,Pakistan,165,Diet high in processed meat (g/day),2435,0.9835037266502873,43329881.25126288,2,2016
1658,27,Pakistan,165,Diet high in processed meat (g/day),2435,1.1400292421778055,88051098.85770449,3,2016
3696,27,Pakistan,165,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.008419124230915415,44721217.60644161,1,2016
3697,27,Pakistan,165,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.007916747087967772,43329881.25126288,2,2016
1848,27,Pakistan,165,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.008171904806857479,88051098.85770449,3,2016
4076,27,Pakistan,165,Diet high in red meat (g/day),2437,12.047791859482205,44721217.60644161,1,2016
4077,27,Pakistan,165,Diet high in red meat (g/day),2437,7.881128932789168,43329881.25126288,2,2016
2038,27,Pakistan,165,Diet high in red meat (g/day),2437,9.997380085298522,88051098.85770449,3,2016
4456,27,Pakistan,165,Diet high in sodium (g/day),2438,4.957077807471136,44721217.60644161,1,2016
4457,27,Pakistan,165,Diet high in sodium (g/day),2438,5.575549946831587,43329881.25126288,2,2016
2228,27,Pakistan,165,Diet high in sodium (g/day),2438,5.261427494225306,88051098.85770449,3,2016
4836,27,Pakistan,165,Diet high in saturated fatty acids (% energy/day),2439,0.08836403214008669,44721217.60644161,1,2016
4837,27,Pakistan,165,Diet high in saturated fatty acids (% energy/day),2439,0.08847150985175418,43329881.25126288,2,2016
2418,27,Pakistan,165,Diet high in saturated fatty acids (% energy/day),2439,0.08841692184327185,88051098.85770449,3,2016
5216,27,Pakistan,165,Diet high in sugar-sweetened beverages (g/day),2440,118.91633299224486,44721217.60644161,1,2016
5217,27,Pakistan,165,Diet high in sugar-sweetened beverages (g/day),2440,85.6888729310226,43329881.25126288,2,2016
2608,27,Pakistan,165,Diet high in sugar-sweetened beverages (g/day),2440,102.5651242349238,88051098.85770449,3,2016
5596,27,Pakistan,165,Diet high in trans fatty acids (% energy/day),2441,0.007134049798440121,44721217.60644161,1,2016
5597,27,Pakistan,165,Diet high in trans fatty acids (% energy/day),2441,0.008670373380931141,43329881.25126288,2,2016
2798,27,Pakistan,165,Diet high in trans fatty acids (% energy/day),2441,0.007890073508041174,88051098.85770449,3,2016
5976,27,Pakistan,165,Diet low in vegetables (g/day),2442,57.31799031670644,44721217.60644161,1,2016
5977,27,Pakistan,165,Diet low in vegetables (g/day),2442,53.03082711690877,43329881.25126288,2,2016
2988,27,Pakistan,165,Diet low in vegetables (g/day),2442,55.2082804463933,88051098.85770449,3,2016
278,27,Angola,168,Diet low in calcium (g/day),2427,0.30629659739859233,4424667.946685821,1,2016
279,27,Angola,168,Diet low in calcium (g/day),2427,0.2726169790859004,4996233.977974615,2,2016
139,27,Angola,168,Diet low in calcium (g/day),2427,0.288435117178889,9420901.924660437,3,2016
658,27,Angola,168,Diet low in fiber (g/day),2428,16.278707486855396,4424667.946685821,1,2016
659,27,Angola,168,Diet low in fiber (g/day),2428,13.652134361992871,4996233.977974615,2,2016
329,27,Angola,168,Diet low in fiber (g/day),2428,14.885743841015708,9420901.924660437,3,2016
1038,27,Angola,168,Diet low in seafood omega-3 fatty acids (g/day),2429,0.055934970815117044,4424667.946685821,1,2016
1039,27,Angola,168,Diet low in seafood omega-3 fatty acids (g/day),2429,0.047499040049419766,4996233.977974615,2,2016
519,27,Angola,168,Diet low in seafood omega-3 fatty acids (g/day),2429,0.05146110151210577,9420901.924660437,3,2016
1418,27,Angola,168,Diet low in fruits (g/day),2430,102.39089703979445,4424667.946685821,1,2016
1419,27,Angola,168,Diet low in fruits (g/day),2430,117.04111834895355,4996233.977974615,2,2016
709,27,Angola,168,Diet low in fruits (g/day),2430,110.16042208899047,9420901.924660437,3,2016
1798,27,Angola,168,Diet low in whole grains (g/day),2431,26.990869864787353,4424667.946685821,1,2016
1799,27,Angola,168,Diet low in whole grains (g/day),2431,26.122743764969638,4996233.977974615,2,2016
899,27,Angola,168,Diet low in whole grains (g/day),2431,26.530472213717207,9420901.924660437,3,2016
2178,27,Angola,168,Diet low in legumes (g/day),2432,63.75872018450192,4424667.946685821,1,2016
2179,27,Angola,168,Diet low in legumes (g/day),2432,54.52143089554858,4996233.977974615,2,2016
1089,27,Angola,168,Diet low in legumes (g/day),2432,58.859862412822785,9420901.924660437,3,2016
2558,27,Angola,168,Diet low in milk (g/day),2433,11.96562264437543,4424667.946685821,1,2016
2559,27,Angola,168,Diet low in milk (g/day),2433,11.403443465664026,4996233.977974615,2,2016
1279,27,Angola,168,Diet low in milk (g/day),2433,11.667479352273487,9420901.924660437,3,2016
2938,27,Angola,168,Diet low in nuts and seeds (g/day),2434,0.35602406669948494,4424667.946685821,1,2016
2939,27,Angola,168,Diet low in nuts and seeds (g/day),2434,0.3387970229718853,4996233.977974615,2,2016
1469,27,Angola,168,Diet low in nuts and seeds (g/day),2434,0.34688796254510584,9420901.924660437,3,2016
3318,27,Angola,168,Diet high in processed meat (g/day),2435,1.2160217168547298,4424667.946685821,1,2016
3319,27,Angola,168,Diet high in processed meat (g/day),2435,0.9119138020627776,4996233.977974615,2,2016
1659,27,Angola,168,Diet high in processed meat (g/day),2435,1.0547426472916184,9420901.924660437,3,2016
3698,27,Angola,168,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.07962168331094155,4424667.946685821,1,2016
3699,27,Angola,168,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.07763023120418538,4996233.977974615,2,2016
1849,27,Angola,168,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.0785655465672568,9420901.924660437,3,2016
4078,27,Angola,168,Diet high in red meat (g/day),2437,19.79631171976686,4424667.946685821,1,2016
4079,27,Angola,168,Diet high in red meat (g/day),2437,12.849950785466568,4996233.977974615,2,2016
2039,27,Angola,168,Diet high in red meat (g/day),2437,16.112413426294545,9420901.924660437,3,2016
4458,27,Angola,168,Diet high in sodium (g/day),2438,3.19947636182905,4424667.946685821,1,2016
4459,27,Angola,168,Diet high in sodium (g/day),2438,3.4950621514721467,4996233.977974615,2,2016
2229,27,Angola,168,Diet high in sodium (g/day),2438,3.356235850191362,9420901.924660437,3,2016
4838,27,Angola,168,Diet high in saturated fatty acids (% energy/day),2439,0.06753259873484739,4424667.946685821,1,2016
4839,27,Angola,168,Diet high in saturated fatty acids (% energy/day),2439,0.06750404518553413,4996233.977974615,2,2016
2419,27,Angola,168,Diet high in saturated fatty acids (% energy/day),2439,0.06751745578840641,9420901.924660437,3,2016
5218,27,Angola,168,Diet high in sugar-sweetened beverages (g/day),2440,99.6901533476771,4424667.946685821,1,2016
5219,27,Angola,168,Diet high in sugar-sweetened beverages (g/day),2440,71.94931263217664,4996233.977974615,2,2016
2609,27,Angola,168,Diet high in sugar-sweetened beverages (g/day),2440,84.97821471709203,9420901.924660437,3,2016
5598,27,Angola,168,Diet high in trans fatty acids (% energy/day),2441,0.002024645942252181,4424667.946685821,1,2016
5599,27,Angola,168,Diet high in trans fatty acids (% energy/day),2441,0.00246652591741459,4996233.977974615,2,2016
2799,27,Angola,168,Diet high in trans fatty acids (% energy/day),2441,0.002258990356804886,9420901.924660437,3,2016
